image,description,category,collection,sugested_price(€)
https://www.tradeinn.com/h/13878/138783462/storm-blade-beluga-mini-malibu-lb25-70-surfboard.jpg,storm blade beluga mini malibu lb25 7´0´´ surfboard,equipment,surfboard,556.99
https://www.tradeinn.com/h/13878/138783463/storm-blade-beluga-mini-malibu-lb25-74-surfboard.jpg,storm blade beluga mini malibu lb25 7´4´´ surfboard,equipment,surfboard,571.99
https://www.tradeinn.com/h/13878/138783465/storm-blade-beluga-mini-malibu-lb4-70-surfboard.jpg,storm blade beluga mini malibu lb4 7´0´´ surfboard,equipment,surfboard,556.99
https://www.tradeinn.com/h/13878/138783473/storm-blade-beluga-mini-malibu-squash-tail-lb2-66-surfboard.jpg,storm blade beluga mini malibu squash tail lb2 6´6´´ surfboard,equipment,surfboard,445.99
https://www.tradeinn.com/h/13878/138783483/storm-blade-blue-whale-long-d10-80-surfboard.jpg,storm blade blue whale long d10 8´0´´ surfboard,equipment,surfboard,518.99
https://www.tradeinn.com/h/13878/138783487/storm-blade-blue-whale-long-lb21-80-surfboard.jpg,storm blade blue whale long lb21 8´0´´ surfboard,equipment,surfboard,646.99
https://www.tradeinn.com/h/13878/138783529/storm-blade-flying-fish-swallow-tail-d4-610-surfboard.jpg,storm blade flying fish swallow tail d4 6´10´´ surfboard,equipment,surfboard,452.99
https://www.tradeinn.com/h/13878/138783537/storm-blade-flying-fish-swallow-tail-d6-64-surfboard.jpg,storm blade flying fish swallow tail d6 6´4´´ surfboard,equipment,surfboard,412.49
https://www.tradeinn.com/h/13878/138782009/almond-plez-phez-r-series-64-surfboard.jpg,almond plez phez r series 6´4´´ surfboard,equipment,surfboard,706.49
https://www.tradeinn.com/h/13878/138782237/boardworks-hynson-knight-quad-56-surfboard.jpg,boardworks hynson knight quad 5´6´´ surfboard,equipment,surfboard,777.49
https://www.tradeinn.com/h/13878/138782238/boardworks-hynson-knight-quad-57-surfboard.jpg,boardworks hynson knight quad 5´7´´ surfboard,equipment,surfboard,813.49
https://www.tradeinn.com/h/13878/138782243/boardworks-von-sol-shadow-57-surfboard.jpg,boardworks von sol shadow 5´7´´ surfboard,equipment,surfboard,813.49
https://www.tradeinn.com/h/13878/138782236/boardworks-hynson-knight-quad-56-surfboard.jpg,boardworks hynson knight quad 5´6´´ surfboard,equipment,surfboard,813.49
https://www.tradeinn.com/h/13878/138782244/boardworks-von-sol-shadow-59-surfboard.jpg,boardworks von sol shadow 5´9´´ surfboard,equipment,surfboard,765.99
https://www.tradeinn.com/h/13878/138782304/clayton-black-label-rox-58-surfboard.jpg,clayton black label rox 5´8´´ surfboard,equipment,surfboard,564.99
https://www.tradeinn.com/h/13878/138782308/clayton-cosmic-510-surfboard.jpg,clayton cosmic 5´10´´ surfboard,equipment,surfboard,605.49
https://www.tradeinn.com/h/13878/138782317/clayton-egg-54-surfboard.jpg,clayton egg 5´4´´ surfboard,equipment,surfboard,564.99
https://www.tradeinn.com/h/13878/138782327/clayton-glider-52-surfboard.jpg,clayton glider 5´2´´ surfboard,equipment,surfboard,616.99
https://www.tradeinn.com/h/13878/138782328/clayton-glider-54-surfboard.jpg,clayton glider 5´4´´ surfboard,equipment,surfboard,616.99
https://www.tradeinn.com/h/13878/138782353/clayton-ned-kelly-58-surfboard.jpg,clayton ned kelly 5´8´´ surfboard,equipment,surfboard,587.99
https://www.tradeinn.com/h/13878/138782375/clayton-retro-fish-54-surfboard.jpg,clayton retro fish 5´4´´ surfboard,equipment,surfboard,595.49
https://www.tradeinn.com/h/13878/138782388/clayton-spinetek-epoxy-511-surfboard.jpg,clayton spinetek epoxy 5´11´´ surfboard,equipment,surfboard,756.99
https://www.tradeinn.com/h/13878/138782380/clayton-rocket-510-surfboard.jpg,clayton rocket 5´10´´ surfboard,equipment,surfboard,605.99
https://www.tradeinn.com/h/13878/138782397/clayton-swivel-59-surfboard.jpg,clayton swivel 5´9´´ surfboard,equipment,surfboard,587.99
https://www.tradeinn.com/h/13878/138783567/storm-blade-orca-d2-68-surfboard.jpg,storm blade orca d2 6´8´´ surfboard,equipment,surfboard,421.99
https://www.tradeinn.com/h/13878/138783424/storm-blade-beluga-mini-malibu-d1-68-surfboard.jpg,storm blade beluga mini malibu d1 6´8´´ surfboard,equipment,surfboard,417.49
https://www.tradeinn.com/h/13878/138783436/storm-blade-beluga-mini-malibu-lb20-610-surfboard.jpg,storm blade beluga mini malibu lb20 6´10´´ surfboard,equipment,surfboard,523.99
https://www.tradeinn.com/h/13878/138783449/storm-blade-beluga-mini-malibu-lb22-68-surfboard.jpg,storm blade beluga mini malibu lb22 6´8´´ surfboard,equipment,surfboard,520.49
https://www.tradeinn.com/h/13878/138783456/storm-blade-beluga-mini-malibu-lb24-72-surfboard.jpg,storm blade beluga mini malibu lb24 7´2´´ surfboard,equipment,surfboard,568.99
https://www.tradeinn.com/h/13878/138783459/storm-blade-beluga-mini-malibu-lb24-78-surfboard.jpg,storm blade beluga mini malibu lb24 7´8´´ surfboard,equipment,surfboard,485.99
https://www.tradeinn.com/h/13878/138783474/storm-blade-beluga-mini-malibu-squash-tail-lb20-66-surfboard.jpg,storm blade beluga mini malibu squash tail lb20 6´6´´ surfboard,equipment,surfboard,401.49
https://www.tradeinn.com/h/13878/138783484/storm-blade-blue-whale-long-d13-80-surfboard.jpg,storm blade blue whale long d13 8´0´´ surfboard,equipment,surfboard,518.99
https://www.tradeinn.com/h/13878/138783486/storm-blade-blue-whale-long-lb20-80-surfboard.jpg,storm blade blue whale long lb20 8´0´´ surfboard,equipment,surfboard,518.99
https://www.tradeinn.com/h/13878/138783488/storm-blade-blue-whale-long-lb22-80-surfboard.jpg,storm blade blue whale long lb22 8´0´´ surfboard,equipment,surfboard,518.99
https://www.tradeinn.com/h/13878/138783498/storm-blade-blue-whale-long-square-tail-lb4-90-surfboard.jpg,storm blade blue whale long square tail lb4 9´0´´ surfboard,equipment,surfboard,606.99
https://www.tradeinn.com/h/13878/138783496/storm-blade-blue-whale-long-square-tail-lb24-90-surfboard.jpg,storm blade blue whale long square tail lb24 9´0´´ surfboard,equipment,surfboard,606.99
https://www.tradeinn.com/h/13945/139459011/atlantic-boards-shark-epoxy-fiber-soft-32l-510-surfboard.jpg,atlantic boards shark epoxy+fiber soft 32l 5´10´´ surfboard,equipment,surfboard,329.0
https://www.tradeinn.com/h/13898/138987499/stewart-949c-poly-70-surfboard.jpg,stewart 949c poly 7´0´´ surfboard,equipment,surfboard,1221.99
https://www.tradeinn.com/h/13898/138987518/stewart-rdl-poly-90-surfboard.jpg,stewart rdl poly 9´0´´ surfboard,equipment,surfboard,1524.99
https://www.tradeinn.com/h/13900/139008199/album-surfboard-coda-86-surfboard.jpg,album surfboard coda 8´6´´ surfboard,equipment,surfboard,1237.49
https://www.tradeinn.com/h/13898/138987533/storm-blade-eps-soft-modele-n-80-surfboard.jpg,storm blade eps soft modele n 8´0´´ surfboard,equipment,surfboard,504.49
https://www.tradeinn.com/h/13898/138987536/storm-blade-eps-soft-dw-80-surfboard.jpg,storm blade eps soft dw 8´0´´ surfboard,equipment,surfboard,655.99
https://www.tradeinn.com/h/13898/138987526/storm-blade-eps-soft-oc6r-mold-60-surfboard.jpg,storm blade eps soft oc6r mold 6´0´´ surfboard,equipment,surfboard,352.99
https://www.tradeinn.com/h/13898/138987489/stewart-funline-poly-76-surfboard.jpg,stewart funline poly 7´6´´ surfboard,equipment,surfboard,1352.99
https://www.tradeinn.com/h/13898/138987525/storm-blade-eps-soft-malibu-60-surfboard.jpg,storm blade eps soft malibu 6´0´´ surfboard,equipment,surfboard,352.99
https://www.tradeinn.com/h/13898/138987527/storm-blade-eps-soft-malibu-66-surfboard.jpg,storm blade eps soft malibu 6´6´´ surfboard,equipment,surfboard,443.99
https://www.tradeinn.com/h/13898/138987529/storm-blade-eps-soft-wide-70-surfboard.jpg,storm blade eps soft wide 7´0´´ surfboard,equipment,surfboard,605.49
https://www.tradeinn.com/h/13898/138987530/storm-blade-eps-soft-70-surfboard.jpg,storm blade eps soft 7´0´´ surfboard,equipment,surfboard,463.99
https://www.tradeinn.com/h/13898/138987531/storm-blade-eps-soft-malibu-76-surfboard.jpg,storm blade eps soft malibu 7´6´´ surfboard,equipment,surfboard,483.99
https://www.tradeinn.com/h/13885/138850547/longwave-logo-43-bodyboard.jpg,longwave logo 43´´´ bodyboard,equipment,bodyboard,47.99
https://www.tradeinn.com/h/13875/138755140/moana-one-36-bodyboard-with-leash.jpg,moana one 36´´ bodyboard with leash,equipment,bodyboard,62.99
https://www.tradeinn.com/h/13875/138755144/moana-one-42-bodyboard-with-leash.jpg,moana one 42´´ bodyboard with leash,equipment,bodyboard,60.99
https://www.tradeinn.com/h/13875/138755147/moana-two-bodyboard-36.jpg,moana two bodyboard 36´´,equipment,bodyboard,71.99
https://www.tradeinn.com/h/13974/139747457/stewart-funboard-comp-poly-74-surfboard.jpg,stewart funboard comp poly 7´4´´ surfboard,equipment,surfboard,1540.99
https://www.tradeinn.com/h/13974/139747458/stewart-funboard-comp-poly-74-surfboard.jpg,stewart funboard comp poly 7´4´´ surfboard,equipment,surfboard,1433.99
https://www.tradeinn.com/h/13974/139747466/stewart-redline-11-poly-121519-90-surfboard.jpg,stewart redline 11 poly 121519 9´0´´ surfboard,equipment,surfboard,1728.99
https://www.tradeinn.com/h/13974/139747492/storm-blade-malibu-squared-tail-design-13-90-surfboard.jpg,storm blade malibu squared tail design 13 9´0´´ surfboard,equipment,surfboard,606.49
https://www.tradeinn.com/h/13974/139747496/storm-blade-mini-malibu-beluga-design-lb25-78-surfboard.jpg,storm blade mini malibu beluga design lb25 7´8´´ surfboard,equipment,surfboard,484.99
https://www.tradeinn.com/h/13974/139747279/album-surfboard-soft-top-presto-57-surfboard.jpg,album surfboard soft top presto 5´7´´ surfboard,equipment,surfboard,625.99
https://www.tradeinn.com/h/13974/139747286/almond-joy-r-series-peel-80-surfboard.jpg,almond joy r-series peel 8´0´´ surfboard,equipment,surfboard,776.99
https://www.tradeinn.com/h/13974/139747290/almond-plez-phez-r-series-peel-64-surfboard.jpg,almond plez phez r-series peel 6´4´´ surfboard,equipment,surfboard,659.99
https://www.tradeinn.com/h/13974/139747366/dewey-weber-quantum-longboard-72-surfboard.jpg,dewey weber quantum longboard 7´2´´ surfboard,equipment,surfboard,654.49
https://www.tradeinn.com/h/13974/139747367/dewey-weber-quantum-longboard-72-surfboard.jpg,dewey weber quantum longboard 7´2´´ surfboard,equipment,surfboard,654.49
https://www.tradeinn.com/h/13974/139747370/dewey-weber-quantum-longboard-76-surfboard.jpg,dewey weber quantum longboard 7´6´´ surfboard,equipment,surfboard,681.99
https://www.tradeinn.com/h/13974/139747375/dewey-weber-quantum-longboard-82-surfboard.jpg,dewey weber quantum longboard 8´2´´ surfboard,equipment,surfboard,807.49
https://www.tradeinn.com/h/13974/139747382/dewey-weber-swish-56-surfboard.jpg,dewey weber swish 5´6´´ surfboard,equipment,surfboard,608.99
https://www.tradeinn.com/h/13974/139747386/dewey-weber-swish-59-surfboard.jpg,dewey weber swish 5´9´´ surfboard,equipment,surfboard,645.99
https://www.tradeinn.com/h/13974/139747388/dewey-weber-swish-60-surfboard.jpg,dewey weber swish 6´0´´ surfboard,equipment,surfboard,635.99
https://www.tradeinn.com/h/13974/139747389/dewey-weber-swish-60-surfboard.jpg,dewey weber swish 6´0´´ surfboard,equipment,surfboard,635.99
https://www.tradeinn.com/h/13812/138125119/moana-one-with-leash-42-bodyboard.jpg,moana one with leash 42´´ bodyboard,equipment,bodyboard,56.99
